# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
606           	smoothSolver	1.104970e-04	1.002400e-05	12	7.540090e-05	6.247750e-06	12	6.231110e-04	5.607560e-05	12	false	GAMG	9.645470e-05	8.809990e-07	4	true
607           	smoothSolver	1.101150e-04	9.989730e-06	12	7.502070e-05	6.218630e-06	12	6.210350e-04	5.589010e-05	12	false	GAMG	9.608000e-05	8.710920e-07	4	true
608           	smoothSolver	1.097390e-04	9.954940e-06	12	7.469910e-05	6.188670e-06	12	6.189670e-04	5.570460e-05	12	false	GAMG	9.569670e-05	8.720250e-07	4	true
609           	smoothSolver	1.093590e-04	9.920970e-06	12	7.432230e-05	6.159890e-06	12	6.169070e-04	5.552050e-05	12	false	GAMG	9.531530e-05	8.623640e-07	4	true
610           	smoothSolver	1.089860e-04	9.886450e-06	12	7.400480e-05	6.130310e-06	12	6.148540e-04	5.533630e-05	12	false	GAMG	9.492920e-05	8.629550e-07	4	true
611           	smoothSolver	1.086100e-04	9.852740e-06	12	7.363310e-05	6.101890e-06	12	6.128100e-04	5.515370e-05	12	false	GAMG	9.455310e-05	8.536970e-07	4	true
612           	smoothSolver	1.082390e-04	9.818470e-06	12	7.332020e-05	6.072630e-06	12	6.107740e-04	5.497100e-05	12	false	GAMG	9.417970e-05	8.542040e-07	4	true
613           	smoothSolver	1.078660e-04	9.785030e-06	12	7.295240e-05	6.044530e-06	12	6.087460e-04	5.478970e-05	12	false	GAMG	9.382130e-05	8.454110e-07	4	true
614           	smoothSolver	1.074980e-04	9.751020e-06	12	7.264290e-05	6.015590e-06	12	6.067250e-04	5.460840e-05	12	false	GAMG	9.346300e-05	8.458120e-07	4	true
615           	smoothSolver	1.071280e-04	9.717840e-06	12	7.227890e-05	5.987810e-06	12	6.047120e-04	5.442850e-05	12	false	GAMG	9.311200e-05	8.374380e-07	4	true
616           	smoothSolver	1.067630e-04	9.684090e-06	12	7.197290e-05	5.959180e-06	12	6.027070e-04	5.424850e-05	12	false	GAMG	9.275950e-05	8.377290e-07	4	true
617           	smoothSolver	1.063950e-04	9.651160e-06	12	7.161310e-05	5.931710e-06	12	6.007100e-04	5.407000e-05	12	false	GAMG	9.241200e-05	8.297080e-07	4	true
618           	smoothSolver	1.060330e-04	9.617660e-06	12	7.131100e-05	5.903390e-06	12	5.987190e-04	5.389140e-05	12	false	GAMG	9.206350e-05	8.298720e-07	4	true
619           	smoothSolver	1.056680e-04	9.584990e-06	12	7.095500e-05	5.876230e-06	12	5.967380e-04	5.371420e-05	12	false	GAMG	9.172070e-05	8.221450e-07	4	true
620           	smoothSolver	1.053090e-04	9.551740e-06	12	7.065610e-05	5.848210e-06	12	5.947630e-04	5.353700e-05	12	false	GAMG	9.137390e-05	8.222080e-07	4	true
621           	smoothSolver	1.049460e-04	9.519310e-06	12	7.030290e-05	5.821360e-06	12	5.927970e-04	5.336120e-05	12	false	GAMG	9.102630e-05	8.148230e-07	4	true
622           	smoothSolver	1.045900e-04	9.486310e-06	12	7.000650e-05	5.793660e-06	12	5.908370e-04	5.318530e-05	12	false	GAMG	9.067290e-05	8.147620e-07	4	true
623           	smoothSolver	1.042300e-04	9.454120e-06	12	6.965700e-05	5.767090e-06	12	5.888850e-04	5.301080e-05	12	false	GAMG	9.032560e-05	8.075890e-07	4	true
624           	smoothSolver	1.038760e-04	9.421350e-06	12	6.936400e-05	5.739640e-06	12	5.869400e-04	5.283620e-05	12	false	GAMG	8.997150e-05	8.073970e-07	4	true
625           	smoothSolver	1.035190e-04	9.389400e-06	12	6.901770e-05	5.713340e-06	12	5.850040e-04	5.266300e-05	12	false	GAMG	8.962520e-05	8.004210e-07	4	true
626           	smoothSolver	1.031670e-04	9.356860e-06	12	6.872810e-05	5.686180e-06	12	5.830730e-04	5.248980e-05	12	false	GAMG	8.928250e-05	8.000820e-07	4	true
627           	smoothSolver	1.028120e-04	9.325140e-06	12	6.838630e-05	5.660190e-06	12	5.811520e-04	5.231790e-05	12	false	GAMG	8.894470e-05	7.934110e-07	4	true
628           	smoothSolver	1.024630e-04	9.292840e-06	12	6.810180e-05	5.633320e-06	12	5.792360e-04	5.214600e-05	12	false	GAMG	8.860440e-05	7.929700e-07	4	true
629           	smoothSolver	1.021110e-04	9.261360e-06	12	6.776400e-05	5.607610e-06	12	5.773290e-04	5.197540e-05	12	false	GAMG	8.827540e-05	7.864200e-07	4	true
630           	smoothSolver	1.017650e-04	9.229290e-06	12	6.748230e-05	5.581010e-06	12	5.754290e-04	5.180480e-05	12	false	GAMG	8.795120e-05	7.858200e-07	4	true
631           	smoothSolver	1.014160e-04	9.198040e-06	12	6.714790e-05	5.555590e-06	12	5.735360e-04	5.163550e-05	12	false	GAMG	8.762860e-05	7.794740e-07	4	true
632           	smoothSolver	1.010720e-04	9.166210e-06	12	6.686860e-05	5.529270e-06	12	5.716510e-04	5.146620e-05	12	false	GAMG	8.730480e-05	7.787010e-07	4	true
633           	smoothSolver	1.007250e-04	9.135200e-06	12	6.653730e-05	5.504130e-06	12	5.697730e-04	5.129820e-05	12	false	GAMG	8.698630e-05	7.725650e-07	4	true
634           	smoothSolver	1.003830e-04	9.103600e-06	12	6.626110e-05	5.478080e-06	12	5.679010e-04	5.113010e-05	12	false	GAMG	8.667010e-05	7.717730e-07	4	true
635           	smoothSolver	1.000390e-04	9.072820e-06	12	6.593290e-05	5.453200e-06	12	5.660370e-04	5.096340e-05	12	false	GAMG	8.635720e-05	7.658590e-07	4	true
636           	smoothSolver	9.970020e-05	9.041440e-06	12	6.565970e-05	5.427420e-06	12	5.641790e-04	5.079660e-05	12	false	GAMG	8.604100e-05	7.650150e-07	4	true
637           	smoothSolver	9.935840e-05	9.010900e-06	12	6.533460e-05	5.402800e-06	12	5.623290e-04	5.063100e-05	12	false	GAMG	8.572170e-05	7.593300e-07	4	true
638           	smoothSolver	9.902210e-05	8.979750e-06	12	6.506460e-05	5.377270e-06	12	5.604850e-04	5.046550e-05	12	false	GAMG	8.540180e-05	7.583710e-07	4	true
639           	smoothSolver	9.868270e-05	8.949430e-06	12	6.474320e-05	5.352920e-06	12	5.586480e-04	5.030110e-05	12	false	GAMG	8.507940e-05	7.528500e-07	4	true
640           	smoothSolver	9.834890e-05	8.918520e-06	12	6.447610e-05	5.327650e-06	12	5.568170e-04	5.013680e-05	12	false	GAMG	8.475830e-05	7.518110e-07	4	true
641           	smoothSolver	9.801200e-05	8.888420e-06	12	6.415810e-05	5.303570e-06	12	5.549950e-04	4.997370e-05	12	false	GAMG	8.444200e-05	7.464400e-07	4	true
642           	smoothSolver	9.768060e-05	8.857730e-06	12	6.389400e-05	5.278550e-06	12	5.531780e-04	4.981060e-05	12	false	GAMG	8.412720e-05	7.453560e-07	4	true
643           	smoothSolver	9.734620e-05	8.827860e-06	12	6.357910e-05	5.254730e-06	12	5.513700e-04	4.964870e-05	12	false	GAMG	8.381450e-05	7.401750e-07	4	true
644           	smoothSolver	9.701720e-05	8.797390e-06	12	6.331770e-05	5.229960e-06	12	5.495670e-04	4.948680e-05	12	false	GAMG	8.350180e-05	7.390550e-07	4	true
645           	smoothSolver	9.668520e-05	8.767740e-06	12	6.300590e-05	5.206400e-06	12	5.477720e-04	4.932610e-05	12	false	GAMG	8.319020e-05	7.340430e-07	4	true
646           	smoothSolver	9.635860e-05	8.737490e-06	12	6.274670e-05	5.181890e-06	12	5.459830e-04	4.916550e-05	12	false	GAMG	8.287710e-05	7.327990e-07	4	true
647           	smoothSolver	9.602900e-05	8.708060e-06	12	6.243740e-05	5.158590e-06	12	5.442010e-04	4.900600e-05	12	false	GAMG	8.256430e-05	7.278560e-07	4	true
648           	smoothSolver	9.570480e-05	8.678030e-06	12	6.218150e-05	5.134320e-06	12	5.424260e-04	4.884650e-05	12	false	GAMG	8.225310e-05	7.266220e-07	4	true
649           	smoothSolver	9.537750e-05	8.648810e-06	12	6.187590e-05	5.111260e-06	12	5.406580e-04	4.868820e-05	12	false	GAMG	8.194430e-05	7.218500e-07	4	true
650           	smoothSolver	9.505570e-05	8.618990e-06	12	6.162290e-05	5.087230e-06	12	5.388950e-04	4.852990e-05	12	false	GAMG	8.163770e-05	7.205680e-07	4	true
651           	smoothSolver	9.473080e-05	8.590000e-06	12	6.132050e-05	5.064430e-06	12	5.371410e-04	4.837280e-05	12	false	GAMG	8.133280e-05	7.159680e-07	4	true
652           	smoothSolver	9.441130e-05	8.560390e-06	12	6.106990e-05	5.040620e-06	12	5.353920e-04	4.821570e-05	12	false	GAMG	8.102690e-05	7.146220e-07	4	true
653           	smoothSolver	9.408880e-05	8.531610e-06	12	6.076990e-05	5.018060e-06	12	5.336500e-04	4.805970e-05	12	false	GAMG	8.072090e-05	7.101910e-07	4	true
654           	smoothSolver	9.377160e-05	8.502210e-06	12	6.052150e-05	4.994490e-06	12	5.319140e-04	4.790380e-05	12	false	GAMG	8.041840e-05	7.086980e-07	4	true
655           	smoothSolver	9.345140e-05	8.473640e-06	12	6.022450e-05	4.972180e-06	12	5.301860e-04	4.774900e-05	12	false	GAMG	8.011800e-05	7.045090e-07	4	true
656           	smoothSolver	9.313650e-05	8.444450e-06	12	5.997820e-05	4.948840e-06	12	5.284630e-04	4.759420e-05	12	false	GAMG	7.981820e-05	7.029320e-07	4	true
657           	smoothSolver	9.281850e-05	8.416090e-06	12	5.968350e-05	4.926770e-06	12	5.267470e-04	4.744050e-05	12	false	GAMG	7.951630e-05	6.989110e-07	4	true
658           	smoothSolver	9.250570e-05	8.387100e-06	12	5.944050e-05	4.903660e-06	12	5.250370e-04	4.728680e-05	12	false	GAMG	7.921230e-05	6.972710e-07	4	true
659           	smoothSolver	9.219000e-05	8.358950e-06	12	5.914970e-05	4.881820e-06	12	5.233340e-04	4.713430e-05	12	false	GAMG	7.890810e-05	6.934550e-07	4	true
660           	smoothSolver	9.187950e-05	8.330170e-06	12	5.890970e-05	4.858930e-06	12	5.216360e-04	4.698170e-05	12	false	GAMG	7.861080e-05	6.917120e-07	4	true
661           	smoothSolver	9.156610e-05	8.302220e-06	12	5.862120e-05	4.837310e-06	12	5.199460e-04	4.683030e-05	12	false	GAMG	7.831610e-05	6.880700e-07	4	true
662           	smoothSolver	9.125790e-05	8.273640e-06	12	5.838340e-05	4.814630e-06	12	5.182610e-04	4.667890e-05	12	false	GAMG	7.802410e-05	6.861930e-07	4	true
663           	smoothSolver	9.094670e-05	8.245890e-06	12	5.809820e-05	4.793230e-06	12	5.165830e-04	4.652860e-05	12	false	GAMG	7.773340e-05	6.827750e-07	4	true
664           	smoothSolver	9.064070e-05	8.217520e-06	12	5.786290e-05	4.770770e-06	12	5.149110e-04	4.637830e-05	12	false	GAMG	7.744720e-05	6.807570e-07	4	true
665           	smoothSolver	9.033170e-05	8.189970e-06	12	5.758030e-05	4.749600e-06	12	5.132450e-04	4.622900e-05	12	false	GAMG	7.716200e-05	6.775890e-07	4	true
666           	smoothSolver	9.002790e-05	8.161800e-06	12	5.734760e-05	4.727350e-06	12	5.115850e-04	4.607990e-05	12	false	GAMG	7.688090e-05	6.754320e-07	4	true
667           	smoothSolver	8.972110e-05	8.134450e-06	12	5.706790e-05	4.706410e-06	12	5.099320e-04	4.593170e-05	12	false	GAMG	7.660040e-05	6.724710e-07	4	true
668           	smoothSolver	8.941940e-05	8.106470e-06	12	5.683770e-05	4.684370e-06	12	5.082840e-04	4.578360e-05	12	false	GAMG	7.632170e-05	6.700500e-07	4	true
669           	smoothSolver	8.911480e-05	8.079330e-06	12	5.656090e-05	4.663640e-06	12	5.066430e-04	4.563660e-05	12	false	GAMG	7.603650e-05	6.670230e-07	4	true
670           	smoothSolver	8.881530e-05	8.051550e-06	12	5.633190e-05	4.641810e-06	12	5.050080e-04	4.548960e-05	12	false	GAMG	7.574750e-05	6.643120e-07	4	true
671           	smoothSolver	8.851280e-05	8.024600e-06	12	5.605700e-05	4.621330e-06	12	5.033790e-04	4.534360e-05	12	false	GAMG	7.545860e-05	6.619700e-07	4	true
672           	smoothSolver	8.821530e-05	7.997010e-06	12	5.583110e-05	4.599740e-06	12	5.017550e-04	4.519760e-05	12	false	GAMG	7.517790e-05	6.592070e-07	4	true
673           	smoothSolver	8.791500e-05	7.970250e-06	12	5.555930e-05	4.579490e-06	12	5.001380e-04	4.505270e-05	12	false	GAMG	7.489920e-05	6.571680e-07	4	true
674           	smoothSolver	8.761960e-05	7.942860e-06	12	5.533600e-05	4.558110e-06	12	4.985270e-04	4.490780e-05	12	false	GAMG	7.462550e-05	6.542200e-07	4	true
675           	smoothSolver	8.732140e-05	7.916290e-06	12	5.506740e-05	4.538080e-06	12	4.969210e-04	4.476400e-05	12	false	GAMG	7.435100e-05	6.525100e-07	4	true
676           	smoothSolver	8.702820e-05	7.889090e-06	12	5.484630e-05	4.516900e-06	12	4.953220e-04	4.462020e-05	12	false	GAMG	7.407780e-05	6.491480e-07	4	true
677           	smoothSolver	8.673210e-05	7.862720e-06	12	5.458010e-05	4.497070e-06	12	4.937290e-04	4.447730e-05	12	false	GAMG	7.379880e-05	6.475330e-07	4	true
678           	smoothSolver	8.644090e-05	7.835710e-06	12	5.436130e-05	4.476100e-06	12	4.921410e-04	4.433460e-05	12	false	GAMG	7.352620e-05	6.441120e-07	4	true
679           	smoothSolver	8.614690e-05	7.809520e-06	12	5.409780e-05	4.456500e-06	12	4.905590e-04	4.419280e-05	12	false	GAMG	7.325420e-05	6.430760e-07	4	true
680           	smoothSolver	8.585780e-05	7.782700e-06	12	5.388130e-05	4.435730e-06	12	4.889830e-04	4.405110e-05	12	false	GAMG	7.298710e-05	6.394330e-07	4	true
681           	smoothSolver	8.556580e-05	7.756700e-06	12	5.362050e-05	4.416340e-06	12	4.874130e-04	4.391030e-05	12	false	GAMG	7.271980e-05	6.386910e-07	4	true
682           	smoothSolver	8.527880e-05	7.730070e-06	12	5.340640e-05	4.395770e-06	12	4.858490e-04	4.376970e-05	12	false	GAMG	7.245870e-05	6.348590e-07	4	true
683           	smoothSolver	8.498900e-05	7.704260e-06	12	5.314810e-05	4.376570e-06	12	4.842900e-04	4.362990e-05	12	false	GAMG	7.219840e-05	6.344820e-07	4	true
684           	smoothSolver	8.470400e-05	7.677810e-06	12	5.293600e-05	4.356180e-06	12	4.827370e-04	4.349030e-05	12	false	GAMG	7.194240e-05	6.304580e-07	4	true
685           	smoothSolver	8.441620e-05	7.652190e-06	12	5.268000e-05	4.337160e-06	12	4.811900e-04	4.335150e-05	12	false	GAMG	7.168530e-05	6.303580e-07	4	true
686           	smoothSolver	8.413320e-05	7.625920e-06	12	5.247010e-05	4.316950e-06	12	4.796480e-04	4.321290e-05	12	false	GAMG	7.143360e-05	6.261080e-07	4	true
687           	smoothSolver	8.384740e-05	7.600490e-06	12	5.221650e-05	4.298120e-06	12	4.781120e-04	4.307520e-05	12	false	GAMG	7.118020e-05	6.262650e-07	4	true
688           	smoothSolver	8.356650e-05	7.574400e-06	12	5.200860e-05	4.278090e-06	12	4.765820e-04	4.293750e-05	12	false	GAMG	7.092910e-05	6.217670e-07	4	true
689           	smoothSolver	8.328270e-05	7.549150e-06	12	5.175690e-05	4.259440e-06	12	4.750570e-04	4.280080e-05	12	false	GAMG	7.067540e-05	6.222370e-07	4	true
690           	smoothSolver	8.300370e-05	7.523240e-06	12	5.155050e-05	4.239590e-06	12	4.735380e-04	4.266410e-05	12	false	GAMG	7.042190e-05	6.174390e-07	4	true
691           	smoothSolver	8.272190e-05	7.498170e-06	12	5.130100e-05	4.221150e-06	12	4.720240e-04	4.252830e-05	12	false	GAMG	7.016210e-05	6.180660e-07	4	true
692           	smoothSolver	8.244480e-05	7.472450e-06	12	5.109680e-05	4.201490e-06	12	4.705160e-04	4.239270e-05	12	false	GAMG	6.990520e-05	6.129150e-07	4	true
693           	smoothSolver	8.216500e-05	7.447550e-06	12	5.084990e-05	4.183250e-06	12	4.690130e-04	4.225790e-05	12	false	GAMG	6.965010e-05	6.141670e-07	4	true
694           	smoothSolver	8.188980e-05	7.422000e-06	12	5.064800e-05	4.163780e-06	12	4.675160e-04	4.212320e-05	12	false	GAMG	6.939960e-05	6.087890e-07	4	true
695           	smoothSolver	8.161190e-05	7.397280e-06	12	5.040400e-05	4.145740e-06	12	4.660240e-04	4.198930e-05	12	false	GAMG	6.914890e-05	6.104280e-07	4	true
696           	smoothSolver	8.133860e-05	7.371910e-06	12	5.020420e-05	4.126450e-06	12	4.645370e-04	4.185560e-05	12	false	GAMG	6.890190e-05	6.047040e-07	4	true
697           	smoothSolver	8.106260e-05	7.347370e-06	12	4.996240e-05	4.108580e-06	12	4.630560e-04	4.172270e-05	12	false	GAMG	6.865510e-05	6.067700e-07	4	true
698           	smoothSolver	8.079130e-05	7.322160e-06	12	4.976490e-05	4.089470e-06	12	4.615800e-04	4.158990e-05	12	false	GAMG	6.841320e-05	6.007560e-07	4	true
699           	smoothSolver	8.051720e-05	7.297800e-06	12	4.952530e-05	4.071780e-06	12	4.601090e-04	4.145800e-05	12	false	GAMG	6.817050e-05	6.032590e-07	4	true
700           	smoothSolver	8.024780e-05	7.272770e-06	12	4.932990e-05	4.052840e-06	12	4.586440e-04	4.132620e-05	12	false	GAMG	6.793260e-05	5.968920e-07	4	true
701           	smoothSolver	7.997560e-05	7.248580e-06	12	4.909240e-05	4.035320e-06	12	4.571850e-04	4.119520e-05	12	false	GAMG	6.769450e-05	5.998310e-07	4	true
702           	smoothSolver	7.970810e-05	7.223720e-06	12	4.889870e-05	4.016550e-06	12	4.557300e-04	4.106430e-05	12	false	GAMG	6.745920e-05	5.930540e-07	4	true
703           	smoothSolver	7.943780e-05	7.199700e-06	12	4.866360e-05	3.999210e-06	12	4.542810e-04	4.093430e-05	12	false	GAMG	6.722220e-05	5.964410e-07	4	true
704           	smoothSolver	7.917220e-05	7.175020e-06	12	4.847130e-05	3.980610e-06	12	4.528360e-04	4.080440e-05	12	false	GAMG	6.698670e-05	5.892560e-07	4	true
705           	smoothSolver	7.944650e-05	7.177460e-06	12	4.831990e-05	3.963970e-06	12	4.535340e-04	4.069900e-05	12	false	GAMG	2.003710e-04	9.789700e-07	6	true
706           	smoothSolver	8.041970e-05	7.147830e-06	12	5.446330e-05	5.009620e-06	11	4.583590e-04	4.070300e-05	12	false	GAMG	1.380190e-04	1.246430e-06	5	true
707           	smoothSolver	8.078320e-05	7.213240e-06	12	5.080530e-05	4.934640e-06	11	4.591540e-04	4.060900e-05	12	false	GAMG	5.905700e-04	3.733120e-06	6	true
708           	smoothSolver	8.708450e-05	7.308330e-06	12	6.911520e-05	6.834040e-06	10	4.791420e-04	4.109480e-05	12	false	GAMG	3.486050e-04	2.798290e-06	5	true
709           	smoothSolver	8.452100e-05	7.356830e-06	12	5.818600e-05	5.297910e-06	11	4.758510e-04	4.124690e-05	12	false	GAMG	9.348010e-04	6.702240e-06	6	true
710           	smoothSolver	9.610170e-05	9.516470e-06	11	7.930100e-05	7.680600e-06	10	5.001050e-04	4.216160e-05	12	false	GAMG	5.760370e-04	4.641780e-06	5	true
711           	smoothSolver	9.002710e-05	7.662630e-06	12	6.508400e-05	5.718230e-06	11	4.911030e-04	4.225500e-05	12	false	GAMG	1.080520e-03	7.370430e-06	6	true
712           	smoothSolver	1.030080e-04	1.016190e-05	11	8.337630e-05	6.775560e-06	11	5.172840e-04	4.342100e-05	12	false	GAMG	7.371640e-04	7.317700e-06	5	true
713           	smoothSolver	9.449500e-05	7.942390e-06	12	6.963430e-05	5.974460e-06	11	5.055330e-04	4.318800e-05	12	false	GAMG	1.265970e-03	8.215480e-06	6	true
714           	smoothSolver	1.055000e-04	8.719180e-06	12	8.945040e-05	7.284020e-06	11	5.295870e-04	4.487250e-05	12	false	GAMG	8.200730e-04	8.078730e-06	5	true
715           	smoothSolver	1.078910e-04	9.196330e-06	12	9.144510e-05	7.621900e-06	11	5.494400e-04	4.689770e-05	12	false	GAMG	1.228120e-03	8.660470e-06	6	true
716           	smoothSolver	1.210990e-04	1.040330e-05	12	1.088370e-04	1.075760e-05	10	5.769730e-04	4.952090e-05	12	false	GAMG	1.042760e-03	6.736340e-06	6	true
717           	smoothSolver	1.373310e-04	1.196070e-05	12	1.214010e-04	9.999280e-06	11	6.176380e-04	5.335090e-05	12	false	GAMG	1.180160e-03	8.089200e-06	6	true
718           	smoothSolver	1.507730e-04	1.332060e-05	12	1.297220e-04	1.091110e-05	11	6.434190e-04	5.637830e-05	12	false	GAMG	1.117190e-03	1.023210e-05	5	true
719           	smoothSolver	1.620810e-04	1.443950e-05	12	1.332720e-04	1.161980e-05	11	6.667060e-04	5.876150e-05	12	false	GAMG	1.067530e-03	7.933250e-06	5	true
720           	smoothSolver	1.664980e-04	1.493750e-05	12	1.301980e-04	1.178090e-05	11	6.746830e-04	5.980280e-05	12	false	GAMG	9.749330e-04	4.744130e-06	5	true
721           	smoothSolver	1.649890e-04	1.487360e-05	12	1.241920e-04	1.150280e-05	11	6.700750e-04	5.960640e-05	12	false	GAMG	8.761760e-04	6.271850e-06	5	true
722           	smoothSolver	1.590060e-04	1.437400e-05	12	1.174540e-04	1.090540e-05	11	6.577030e-04	5.864100e-05	12	false	GAMG	7.761190e-04	4.390920e-06	5	true
723           	smoothSolver	1.514010e-04	1.371110e-05	12	1.099890e-04	1.019890e-05	11	6.412370e-04	5.726340e-05	12	false	GAMG	6.893520e-04	5.036510e-06	5	true
724           	smoothSolver	1.438310e-04	1.303800e-05	12	1.023810e-04	9.512080e-06	11	6.249530e-04	5.585330e-05	12	false	GAMG	6.158920e-04	4.959770e-06	5	true
725           	smoothSolver	1.371460e-04	1.243960e-05	12	9.522230e-05	8.896250e-06	11	6.108370e-04	5.461120e-05	12	false	GAMG	5.507950e-04	4.301810e-06	5	true
726           	smoothSolver	1.316260e-04	1.194140e-05	12	8.887960e-05	8.364630e-06	11	5.995150e-04	5.359410e-05	12	false	GAMG	4.933200e-04	3.428270e-06	5	true
727           	smoothSolver	1.271780e-04	1.154140e-05	12	8.338930e-05	7.914850e-06	11	5.906370e-04	5.279070e-05	12	false	GAMG	4.423200e-04	2.583270e-06	5	true
728           	smoothSolver	1.235980e-04	1.121820e-05	12	7.881760e-05	7.532540e-06	11	5.836600e-04	5.216640e-05	12	false	GAMG	3.979160e-04	1.857350e-06	5	true
729           	smoothSolver	1.206650e-04	1.095370e-05	12	7.492820e-05	7.206090e-06	11	5.780550e-04	5.167680e-05	12	false	GAMG	3.593200e-04	3.536650e-06	4	true
730           	smoothSolver	1.182150e-04	1.073200e-05	12	7.166650e-05	6.922320e-06	11	5.733500e-04	5.127490e-05	12	false	GAMG	3.259580e-04	1.125020e-06	5	true
731           	smoothSolver	1.160710e-04	1.053900e-05	12	6.880280e-05	6.666980e-06	11	5.693960e-04	5.093760e-05	12	false	GAMG	2.966390e-04	1.071860e-06	5	true
732           	smoothSolver	1.142170e-04	1.037200e-05	12	6.630050e-05	6.442000e-06	11	5.658640e-04	5.064390e-05	12	false	GAMG	2.706110e-04	1.026580e-06	5	true
733           	smoothSolver	1.125540e-04	1.022290e-05	12	6.404020e-05	6.238710e-06	11	5.627450e-04	5.038500e-05	12	false	GAMG	2.477820e-04	9.840700e-07	5	true
734           	smoothSolver	1.110430e-04	1.008650e-05	12	6.204240e-05	6.051540e-06	11	5.599040e-04	5.014870e-05	12	false	GAMG	2.276320e-04	9.288260e-07	5	true
735           	smoothSolver	1.096410e-04	9.961170e-06	12	6.018520e-05	5.880770e-06	11	5.572860e-04	4.993040e-05	12	false	GAMG	2.098530e-04	8.887070e-07	5	true
736           	smoothSolver	1.083340e-04	9.843270e-06	12	5.853100e-05	5.721730e-06	11	5.548290e-04	4.972410e-05	12	false	GAMG	1.940800e-04	8.393410e-07	5	true
737           	smoothSolver	1.070930e-04	9.732450e-06	12	5.696860e-05	5.575860e-06	11	5.525080e-04	4.952790e-05	12	false	GAMG	1.801760e-04	8.084630e-07	5	true
738           	smoothSolver	1.059150e-04	9.626030e-06	12	5.557210e-05	5.439240e-06	11	5.502720e-04	4.933820e-05	12	false	GAMG	1.679550e-04	7.665680e-07	5	true
739           	smoothSolver	1.047820e-04	9.524570e-06	12	5.423790e-05	5.313500e-06	11	5.481170e-04	4.915530e-05	12	false	GAMG	1.572070e-04	7.454370e-07	5	true
740           	smoothSolver	1.036960e-04	9.426160e-06	12	5.304560e-05	5.194980e-06	11	5.460130e-04	4.897620e-05	12	false	GAMG	1.477470e-04	7.129380e-07	5	true
741           	smoothSolver	1.026420e-04	9.331670e-06	12	5.189400e-05	5.085630e-06	11	5.439690e-04	4.880190e-05	12	false	GAMG	1.393220e-04	7.004360e-07	5	true
742           	smoothSolver	1.016260e-04	9.239360e-06	12	5.086480e-05	4.981910e-06	11	5.419640e-04	4.863030e-05	12	false	GAMG	1.318670e-04	6.747820e-07	5	true
743           	smoothSolver	1.006350e-04	9.150420e-06	12	4.985800e-05	4.886030e-06	11	5.400020e-04	4.846240e-05	12	false	GAMG	1.252810e-04	6.698970e-07	5	true
744           	smoothSolver	9.967650e-05	9.063260e-06	12	4.896080e-05	4.794660e-06	11	5.380670e-04	4.829620e-05	12	false	GAMG	1.194750e-04	6.509270e-07	5	true
745           	smoothSolver	9.873950e-05	8.979110e-06	12	4.807670e-05	4.710160e-06	11	5.361670e-04	4.813270e-05	12	false	GAMG	1.143440e-04	6.518550e-07	5	true
746           	smoothSolver	9.783180e-05	8.896420e-06	12	4.728950e-05	4.629250e-06	11	5.342820e-04	4.796990e-05	12	false	GAMG	1.097730e-04	6.363870e-07	5	true
747           	smoothSolver	9.694260e-05	8.816460e-06	12	4.650580e-05	4.554400e-06	11	5.324250e-04	4.780890e-05	12	false	GAMG	1.057540e-04	6.404210e-07	5	true
748           	smoothSolver	9.607980e-05	8.737770e-06	12	4.581370e-05	4.482500e-06	11	5.305790e-04	4.764770e-05	12	false	GAMG	1.022690e-04	6.281290e-07	5	true
749           	smoothSolver	9.523300e-05	8.661620e-06	12	4.511870e-05	4.416090e-06	11	5.287540e-04	4.748800e-05	12	false	GAMG	9.926900e-05	6.340240e-07	5	true
750           	smoothSolver	9.441020e-05	8.586550e-06	12	4.450770e-05	4.352130e-06	11	5.269310e-04	4.732800e-05	12	false	GAMG	9.674840e-05	6.229410e-07	5	true
751           	smoothSolver	9.360170e-05	8.513820e-06	12	4.389010e-05	4.293130e-06	11	5.251240e-04	4.716950e-05	12	false	GAMG	9.469730e-05	6.295140e-07	5	true
752           	smoothSolver	9.281550e-05	8.442010e-06	12	4.335200e-05	4.236090e-06	11	5.233180e-04	4.701070e-05	12	false	GAMG	9.303860e-05	6.194430e-07	5	true
753           	smoothSolver	9.204160e-05	8.372390e-06	12	4.280090e-05	4.183660e-06	11	5.215260e-04	4.685330e-05	12	false	GAMG	9.160150e-05	6.255720e-07	5	true
754           	smoothSolver	9.128810e-05	8.303520e-06	12	4.232400e-05	4.132830e-06	11	5.197360e-04	4.669560e-05	12	false	GAMG	9.036560e-05	6.154230e-07	5	true
755           	smoothSolver	9.054570e-05	8.236730e-06	12	4.183040e-05	4.086260e-06	11	5.179600e-04	4.653930e-05	12	false	GAMG	8.931400e-05	6.212600e-07	5	true
756           	smoothSolver	8.982270e-05	8.170570e-06	12	4.140550e-05	4.040900e-06	11	5.161850e-04	4.638270e-05	12	false	GAMG	8.842080e-05	6.116310e-07	5	true
757           	smoothSolver	8.910950e-05	8.106350e-06	12	4.096290e-05	3.999480e-06	11	5.144230e-04	4.622740e-05	12	false	GAMG	8.764120e-05	6.169850e-07	5	true
